seed,ste_tc_f1,ste_tc_jaccard,ste_uc_f1,ste_uc_jaccard,ste_time,logloss_train,logloss_val,logloss_test,acc_test,win_rate_tc_f1,win_rate_top1,copeland_tc_f1,copeland_top1,elo_tc_f1,elo_top1,rank_centrality_tc_f1,rank_centrality_top1,btl_tc_f1,btl_top1,hodgerank_tc_f1,hodgerank_top1,baseline_time
42,0.09523809523799547,0.05,0.12499999999986719,0.06666666666666667,0.00030612945556640625,0.6257578664310682,0.7438116423712025,0.7417434026816557,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005042076110839844
43,0.10526315789462604,0.05555555555555555,0.11111111111099384,0.058823529411764705,0.0002586841583251953,0.6278406391935516,0.7256168754322763,0.752776528258885,0.5146198830409356,0.9999999999984999,1.0,0.0,0.0,0.0,0.0,0.9999999999984999,1.0,0.9999999999984999,1.0,0.9999999999984999,1.0,0.004987239837646484
44,0.09999999999989499,0.05263157894736842,0.11764705882340486,0.0625,0.0002949237823486328,0.6285204770146093,0.7048162910759707,0.7194620957569461,0.5380116959064327,0.0,0.0,0.9999999999984999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005028963088989258
