n,seed,agent,tc_prob,tc_label,uc_prob,uc_label
20,46,7,0.499703973531723,1.0,0.5008208751678467,0.0
20,46,8,0.7868882417678833,1.0,0.8509101271629333,0.0
20,46,9,0.7281543612480164,1.0,0.8302358984947205,0.0
20,46,10,0.7879877090454102,1.0,0.6489848494529724,1.0
20,46,11,0.5214385390281677,1.0,0.49160534143447876,0.0
20,46,12,0.789512038230896,1.0,0.5988985896110535,0.0
20,46,13,0.651284396648407,1.0,0.4613507091999054,0.0
20,46,14,0.8027238249778748,1.0,0.9173587560653687,0.0
20,46,15,0.8065513968467712,1.0,0.8816354870796204,1.0
20,46,16,0.7758857607841492,1.0,0.5696255564689636,0.0
20,46,17,0.6997069716453552,1.0,0.5330088138580322,0.0
20,46,18,0.7607178092002869,1.0,0.5020897388458252,0.0
20,46,19,0.6932258009910583,1.0,0.6445152163505554,0.0
20,47,0,0.6871733665466309,0.0,0.2270970195531845,0.0
20,47,1,0.6694757342338562,0.0,0.5312185883522034,0.0
20,47,2,0.45155659317970276,0.0,0.19209648668766022,0.0
20,47,3,0.26090309023857117,0.0,0.17331306636333466,0.0
20,47,4,0.5795509219169617,0.0,0.4486752450466156,0.0
20,47,5,0.6212795972824097,0.0,0.36301541328430176,0.0
20,47,6,0.6443451642990112,0.0,0.28506168723106384,0.0
20,47,7,0.595668375492096,0.0,0.2692919075489044,0.0
20,47,8,0.6546384692192078,0.0,0.5173795223236084,0.0
20,47,9,0.6568506956100464,0.0,0.3717988431453705,0.0
20,47,10,0.7481406927108765,0.0,0.8755520582199097,0.0
20,47,11,0.5192086100578308,0.0,0.7723440527915955,0.0
20,47,12,0.730468213558197,0.0,0.18559424579143524,0.0
20,47,13,0.733130693435669,0.0,0.8895516991615295,0.0
20,47,14,0.8108604550361633,1.0,0.9181638956069946,1.0
20,47,15,0.545102059841156,0.0,0.3131997585296631,0.0
20,47,16,0.7554370164871216,0.0,0.44502049684524536,0.0
